자치구_코드_명,서비스_업종_코드_명,점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,년,분기,년_분기
양천구,중식음식점,112,1.7,2,9,2020,1,2020-01
양천구,한식음식점,1499,4.0,67,185,2020,1,2020-01
마포구,전자상거래업,2052,0.8,17,9,2020,1,2020-01
마포구,화장품,864,4.0,38,88,2020,1,2020-01
마포구,문구,214,1.3,3,23,2020,1,2020-01
마포구,의약품,317,1.8,6,20,2020,1,2020-01
마포구,편의점,38,3.4,20,543,2020,1,2020-01
마포구,슈퍼마켓,490,7.7,39,14,2020,1,2020-01
마포구,여관,101,5.9,6,1,2020,1,2020-01
마포구,커피-음료,1254,5.7,88,285,2020,1,2020-01
마포구,치킨전문점,104,4.6,12,159,2020,1,2020-01
마포구,패스트푸드점,204,4.3,14,118,2020,1,2020-01
마포구,양식음식점,772,2.9,24,58,2020,1,2020-01
마포구,일식음식점,510,5.6,33,76,2020,1,2020-01
마포구,중식음식점,296,3.7,12,26,2020,1,2020-01
마포구,한식음식점,3001,3.9,131,332,2020,1,2020-01
서대문구,전자상거래업,1016,1.4,14,3,2020,1,2020-01
서대문구,화장품,366,6.9,29,54,2020,1,2020-01
서대문구,문구,99,1.8,2,13,2020,1,2020-01
서대문구,의약품,206,3.2,7,11,2020,1,2020-01
서대문구,편의점,24,4.2,14,311,2020,1,2020-01
서대문구,슈퍼마켓,368,5.8,22,12,2020,1,2020-01
서대문구,여관,99,2.0,2,1,2020,1,2020-01
서대문구,커피-음료,351,6.1,32,173,2020,1,2020-01
서대문구,치킨전문점,80,5.9,12,125,2020,1,2020-01
서대문구,패스트푸드점,100,2.9,6,104,2020,1,2020-01
서대문구,양식음식점,220,4.9,12,27,2020,1,2020-01
서대문구,일식음식점,165,3.8,7,20,2020,1,2020-01
서대문구,중식음식점,166,2.3,4,10,2020,1,2020-01
서대문구,한식음식점,1619,3.5,63,172,2020,1,2020-01
은평구,전자상거래업,1164,0.3,4,4,2020,1,2020-01
은평구,화장품,521,7.5,43,54,2020,1,2020-01
은평구,문구,102,2.6,3,12,2020,1,2020-01
은평구,의약품,269,3.8,11,24,2020,1,2020-01
은평구,편의점,27,3.7,14,356,2020,1,2020-01
은평구,슈퍼마켓,435,6.1,27,10,2020,1,2020-01
은평구,여관,93,5.3,5,1,2020,1,2020-01
은평구,커피-음료,372,4.7,24,135,2020,1,2020-01
은평구,치킨전문점,105,7.4,19,151,2020,1,2020-01
은평구,패스트푸드점,100,7.2,13,81,2020,1,2020-01
은평구,양식음식점,112,3.3,4,11,2020,1,2020-01
은평구,일식음식점,137,3.9,6,17,2020,1,2020-01
은평구,중식음식점,140,4.7,7,9,2020,1,2020-01
은평구,한식음식점,1864,3.2,65,183,2020,1,2020-01
노원구,전자상거래업,1180,0.5,6,1,2020,1,2020-01
노원구,화장품,551,7.8,48,67,2020,1,2020-01
노원구,문구,105,2.5,3,15,2020,1,2020-01
노원구,의약품,295,1.3,4,18,2020,1,2020-01
노원구,편의점,18,4.6,16,330,2020,1,2020-01
노원구,슈퍼마켓,438,5.5,25,16,2020,1,2020-01
노원구,여관,33,3.0,1,0,2020,1,2020-01
노원구,커피-음료,388,4.6,26,175,2020,1,2020-01
노원구,치킨전문점,122,5.1,15,174,2020,1,2020-01
노원구,패스트푸드점,87,3.1,6,106,2020,1,2020-01
노원구,양식음식점,127,3.8,6,31,2020,1,2020-01
노원구,일식음식점,139,3.1,5,22,2020,1,2020-01
노원구,중식음식점,131,2.1,3,14,2020,1,2020-01
노원구,한식음식점,1788,3.6,72,236,2020,1,2020-01
도봉구,전자상거래업,834,0.7,6,1,2020,1,2020-01
도봉구,화장품,294,7.6,24,21,2020,1,2020-01
도봉구,문구,78,2.2,2,11,2020,1,2020-01
도봉구,의약품,154,0.6,1,15,2020,1,2020-01
도봉구,편의점,16,1.7,4,222,2020,1,2020-01
도봉구,슈퍼마켓,301,4.2,13,9,2020,1,2020-01
도봉구,여관,31,6.5,2,0,2020,1,2020-01
도봉구,커피-음료,239,6.8,21,69,2020,1,2020-01
도봉구,치킨전문점,96,6.3,13,110,2020,1,2020-01
도봉구,패스트푸드점,57,4.5,5,54,2020,1,2020-01
도봉구,양식음식점,83,4.3,4,10,2020,1,2020-01
도봉구,일식음식점,77,0.0,0,9,2020,1,2020-01
도봉구,중식음식점,81,3.6,3,3,2020,1,2020-01
도봉구,한식음식점,1328,3.3,48,105,2020,1,2020-01
강북구,전자상거래업,1013,0.6,6,2,2020,1,2020-01
강북구,화장품,310,5.4,18,23,2020,1,2020-01
강북구,문구,71,2.6,2,5,2020,1,2020-01
강북구,의약품,206,1.4,3,14,2020,1,2020-01
강북구,편의점,16,2.9,8,261,2020,1,2020-01
강북구,슈퍼마켓,394,3.8,15,6,2020,1,2020-01
강북구,여관,201,4.0,8,1,2020,1,2020-01
강북구,커피-음료,283,5.7,21,85,2020,1,2020-01
강북구,치킨전문점,112,5.9,13,108,2020,1,2020-01
강북구,패스트푸드점,66,6.3,8,62,2020,1,2020-01
강북구,양식음식점,73,2.6,2,5,2020,1,2020-01
강북구,일식음식점,111,5.8,7,10,2020,1,2020-01
강북구,중식음식점,106,4.4,5,7,2020,1,2020-01
강북구,한식음식점,1763,4.1,78,155,2020,1,2020-01
성북구,전자상거래업,1344,0.7,10,2,2020,1,2020-01
성북구,화장품,455,5.1,26,51,2020,1,2020-01
성북구,문구,124,2.9,4,14,2020,1,2020-01
성북구,의약품,271,2.4,7,21,2020,1,2020-01
성북구,편의점,19,3.9,14,340,2020,1,2020-01
성북구,슈퍼마켓,461,4.2,20,13,2020,1,2020-01
성북구,여관,89,5.4,5,3,2020,1,2020-01
성북구,커피-음료,406,4.4,25,156,2020,1,2020-01
성북구,치킨전문점,90,2.8,7,160,2020,1,2020-01
성북구,패스트푸드점,97,4.1,8,98,2020,1,2020-01
성북구,양식음식점,187,2.9,6,23,2020,1,2020-01
성북구,일식음식점,140,7.6,12,18,2020,1,2020-01
성북구,중식음식점,154,5.4,9,13,2020,1,2020-01
성북구,한식음식점,1797,3.9,76,164,2020,1,2020-01
중랑구,전자상거래업,1180,0.8,9,2,2020,1,2020-01
중랑구,화장품,381,7.2,31,52,2020,1,2020-01
중랑구,문구,107,4.4,5,6,2020,1,2020-01
중랑구,의약품,252,2.7,7,11,2020,1,2020-01
중랑구,편의점,23,2.5,8,300,2020,1,2020-01
중랑구,슈퍼마켓,427,5.5,24,6,2020,1,2020-01
중랑구,여관,109,4.6,5,0,2020,1,2020-01
중랑구,커피-음료,302,4.8,19,92,2020,1,2020-01
중랑구,치킨전문점,94,7.9,18,134,2020,1,2020-01
중랑구,패스트푸드점,68,4.3,6,72,2020,1,2020-01
중랑구,양식음식점,85,4.2,4,10,2020,1,2020-01
중랑구,일식음식점,111,5.1,6,7,2020,1,2020-01
중랑구,중식음식점,90,3.1,3,8,2020,1,2020-01
중랑구,한식음식점,1977,3.9,83,155,2020,1,2020-01
동대문구,전자상거래업,1578,1.3,21,2,2020,1,2020-01
동대문구,화장품,437,14.0,66,36,2020,1,2020-01
동대문구,문구,109,2.5,3,9,2020,1,2020-01
동대문구,의약품,540,2.9,16,14,2020,1,2020-01
동대문구,편의점,25,4.4,18,383,2020,1,2020-01
동대문구,슈퍼마켓,525,4.5,24,11,2020,1,2020-01
동대문구,여관,149,10.1,15,0,2020,1,2020-01
동대문구,커피-음료,369,6.2,31,135,2020,1,2020-01
동대문구,치킨전문점,95,3.3,8,145,2020,1,2020-01
동대문구,패스트푸드점,92,2.7,5,96,2020,1,2020-01
동대문구,양식음식점,165,4.4,8,16,2020,1,2020-01
동대문구,일식음식점,140,8.4,13,14,2020,1,2020-01
동대문구,중식음식점,191,7.1,14,7,2020,1,2020-01
동대문구,한식음식점,2170,3.7,88,199,2020,1,2020-01
광진구,전자상거래업,1200,0.8,10,6,2020,1,2020-01
광진구,화장품,493,4.7,25,42,2020,1,2020-01
광진구,문구,114,2.4,3,13,2020,1,2020-01
광진구,의약품,256,2.9,8,22,2020,1,2020-01
광진구,편의점,26,4.5,18,378,2020,1,2020-01
광진구,슈퍼마켓,412,4.5,19,7,2020,1,2020-01
광진구,여관,103,1.9,2,1,2020,1,2020-01
광진구,커피-음료,491,4.6,30,157,2020,1,2020-01
광진구,치킨전문점,90,6.5,15,140,2020,1,2020-01
광진구,패스트푸드점,97,3.0,6,102,2020,1,2020-01
광진구,양식음식점,200,4.1,9,20,2020,1,2020-01
광진구,일식음식점,192,4.5,10,31,2020,1,2020-01
광진구,중식음식점,214,3.5,8,13,2020,1,2020-01
광진구,한식음식점,1916,3.3,71,224,2020,1,2020-01
성동구,전자상거래업,1467,0.8,12,5,2020,1,2020-01
성동구,화장품,460,5.3,26,28,2020,1,2020-01
성동구,문구,108,3.3,4,13,2020,1,2020-01
성동구,의약품,224,1.7,4,14,2020,1,2020-01
성동구,편의점,23,4.0,13,302,2020,1,2020-01
성동구,슈퍼마켓,362,4.8,18,15,2020,1,2020-01
성동구,여관,85,3.5,3,0,2020,1,2020-01
성동구,커피-음료,477,5.3,33,146,2020,1,2020-01
성동구,치킨전문점,64,4.2,8,126,2020,1,2020-01
성동구,패스트푸드점,90,3.5,6,81,2020,1,2020-01
성동구,양식음식점,204,4.0,9,23,2020,1,2020-01
성동구,일식음식점,141,6.8,11,20,2020,1,2020-01
성동구,중식음식점,128,4.2,6,14,2020,1,2020-01
성동구,한식음식점,1697,2.9,55,176,2020,1,2020-01
용산구,전자상거래업,1259,1.0,13,6,2020,1,2020-01
용산구,화장품,369,5.2,22,58,2020,1,2020-01
용산구,문구,135,2.8,4,8,2020,1,2020-01
용산구,의약품,168,3.3,6,13,2020,1,2020-01
용산구,편의점,35,1.9,6,275,2020,1,2020-01
용산구,슈퍼마켓,436,5.2,23,5,2020,1,2020-01
용산구,여관,98,8.2,8,0,2020,1,2020-01
용산구,커피-음료,584,5.1,37,144,2020,1,2020-01
용산구,치킨전문점,57,3.0,4,78,2020,1,2020-01
용산구,패스트푸드점,119,4.0,8,80,2020,1,2020-01
용산구,양식음식점,643,5.1,34,30,2020,1,2020-01
용산구,일식음식점,241,3.3,9,30,2020,1,2020-01
용산구,중식음식점,151,3.0,5,15,2020,1,2020-01
용산구,한식음식점,1677,3.4,62,127,2020,1,2020-01
중구,전자상거래업,1607,1.8,29,8,2020,1,2020-01
중구,화장품,779,2.6,24,147,2020,1,2020-01
중구,문구,323,0.9,3,14,2020,1,2020-01
중구,의약품,288,1.7,5,14,2020,1,2020-01
중구,편의점,44,2.3,11,444,2020,1,2020-01
중구,슈퍼마켓,920,5.4,50,11,2020,1,2020-01
중구,여관,229,3.4,8,4,2020,1,2020-01
중구,커피-음료,668,4.9,50,343,2020,1,2020-01
중구,치킨전문점,60,1.2,2,106,2020,1,2020-01
중구,패스트푸드점,113,2.8,6,101,2020,1,2020-01
중구,양식음식점,350,2.7,11,58,2020,1,2020-01
중구,일식음식점,244,5.1,15,49,2020,1,2020-01
중구,중식음식점,256,2.6,7,17,2020,1,2020-01
중구,한식음식점,2549,2.7,78,312,2020,1,2020-01
종로구,전자상거래업,1199,1.4,17,2,2020,1,2020-01
종로구,화장품,413,5.0,24,65,2020,1,2020-01
종로구,문구,280,2.3,7,24,2020,1,2020-01
종로구,의약품,268,1.4,4,13,2020,1,2020-01
종로구,편의점,32,2.3,9,363,2020,1,2020-01
종로구,슈퍼마켓,522,5.2,28,12,2020,1,2020-01
종로구,여관,241,4.1,10,1,2020,1,2020-01
종로구,커피-음료,805,4.0,43,283,2020,1,2020-01
종로구,치킨전문점,55,0.7,1,94,2020,1,2020-01
종로구,패스트푸드점,154,2.0,5,98,2020,1,2020-01
종로구,양식음식점,475,3.3,17,43,2020,1,2020-01
종로구,일식음식점,249,3.3,10,50,2020,1,2020-01
종로구,중식음식점,205,6.3,14,16,2020,1,2020-01
종로구,한식음식점,2680,2.9,86,246,2020,1,2020-01
강동구,전자상거래업,1070,0.9,10,2,2019,4,2019-04
강동구,화장품,620,3.6,24,52,2019,4,2019-04
강동구,문구,113,4.6,6,17,2019,4,2019-04
강동구,의약품,350,2.1,8,32,2019,4,2019-04
강동구,편의점,35,3.6,15,377,2019,4,2019-04
강동구,슈퍼마켓,472,4.8,23,10,2019,4,2019-04
강동구,여관,119,5.0,6,1,2019,4,2019-04
강동구,커피-음료,458,5.9,36,149,2019,4,2019-04
강동구,치킨전문점,131,4.3,12,148,2019,4,2019-04
강동구,패스트푸드점,87,4.5,9,113,2019,4,2019-04
강동구,양식음식점,150,1.8,3,21,2019,4,2019-04
강동구,일식음식점,174,7.1,14,22,2019,4,2019-04
강동구,중식음식점,145,3.7,6,16,2019,4,2019-04
강동구,한식음식점,2036,4.2,96,226,2019,4,2019-04
송파구,전자상거래업,1990,0.7,14,5,2019,4,2019-04
송파구,화장품,1034,3.6,40,92,2019,4,2019-04
송파구,문구,237,0.7,2,30,2019,4,2019-04
송파구,의약품,640,1.0,7,34,2019,4,2019-04
송파구,편의점,63,3.0,21,632,2019,4,2019-04
송파구,슈퍼마켓,679,3.5,25,32,2019,4,2019-04
송파구,여관,108,1.9,2,0,2019,4,2019-04
송파구,커피-음료,823,5.2,60,332,2019,4,2019-04
송파구,치킨전문점,145,6.1,23,235,2019,4,2019-04
송파구,패스트푸드점,150,2.6,9,199,2019,4,2019-04
송파구,양식음식점,375,3.3,14,54,2019,4,2019-04
송파구,일식음식점,420,6.9,33,60,2019,4,2019-04
송파구,중식음식점,215,4.8,12,33,2019,4,2019-04
송파구,한식음식점,3009,4.0,138,448,2019,4,2019-04
강남구,전자상거래업,2892,0.8,24,13,2019,4,2019-04
강남구,화장품,2773,2.2,63,149,2019,4,2019-04
강남구,문구,305,0.8,3,65,2019,4,2019-04
강남구,의약품,824,1.9,17,50,2019,4,2019-04
강남구,편의점,77,5.0,50,922,2019,4,2019-04
강남구,슈퍼마켓,910,3.2,31,54,2019,4,2019-04
강남구,여관,158,2.5,4,0,2019,4,2019-04
강남구,커피-음료,1474,4.6,99,677,2019,4,2019-04
강남구,치킨전문점,127,3.3,12,238,2019,4,2019-04
강남구,패스트푸드점,290,3.1,16,226,2019,4,2019-04
강남구,양식음식점,1164,4.3,55,112,2019,4,2019-04
강남구,일식음식점,747,5.4,46,111,2019,4,2019-04
강남구,중식음식점,422,4.4,20,30,2019,4,2019-04
강남구,한식음식점,4438,3.6,182,579,2019,4,2019-04
서초구,전자상거래업,1873,1.0,18,1,2019,4,2019-04
서초구,화장품,1184,2.2,28,67,2019,4,2019-04
서초구,문구,235,1.5,4,38,2019,4,2019-04
서초구,의약품,526,1.3,7,25,2019,4,2019-04
서초구,편의점,37,5.2,28,504,2019,4,2019-04
서초구,슈퍼마켓,506,3.6,19,23,2019,4,2019-04
서초구,여관,84,1.2,1,1,2019,4,2019-04
서초구,커피-음료,846,3.9,46,321,2019,4,2019-04
서초구,치킨전문점,79,4.3,10,156,2019,4,2019-04
서초구,패스트푸드점,141,2.0,5,114,2019,4,2019-04
서초구,양식음식점,468,3.3,17,48,2019,4,2019-04
서초구,일식음식점,339,4.2,16,46,2019,4,2019-04
서초구,중식음식점,243,2.3,6,16,2019,4,2019-04
서초구,한식음식점,2720,3.7,112,339,2019,4,2019-04
관악구,전자상거래업,939,0.4,4,3,2019,4,2019-04
관악구,화장품,532,5.5,32,55,2019,4,2019-04
관악구,문구,101,0.0,0,11,2019,4,2019-04
관악구,의약품,281,2.3,7,22,2019,4,2019-04
관악구,편의점,25,3.7,18,461,2019,4,2019-04
관악구,슈퍼마켓,516,2.9,15,3,2019,4,2019-04
관악구,여관,177,5.1,9,0,2019,4,2019-04
관악구,커피-음료,472,5.9,38,167,2019,4,2019-04
관악구,치킨전문점,128,5.5,16,165,2019,4,2019-04
관악구,패스트푸드점,111,1.8,4,116,2019,4,2019-04
관악구,양식음식점,184,5.2,11,28,2019,4,2019-04
관악구,일식음식점,196,4.0,9,29,2019,4,2019-04
관악구,중식음식점,202,3.7,8,15,2019,4,2019-04
관악구,한식음식점,2261,3.5,87,250,2019,4,2019-04
동작구,전자상거래업,752,0.3,2,0,2019,4,2019-04
동작구,화장품,397,4.3,19,47,2019,4,2019-04
동작구,문구,78,2.2,2,11,2019,4,2019-04
동작구,의약품,262,0.4,1,18,2019,4,2019-04
동작구,편의점,15,4.8,17,336,2019,4,2019-04
동작구,슈퍼마켓,357,3.8,14,13,2019,4,2019-04
동작구,여관,49,6.1,3,0,2019,4,2019-04
동작구,커피-음료,399,7.1,40,163,2019,4,2019-04
동작구,치킨전문점,100,7.7,19,146,2019,4,2019-04
동작구,패스트푸드점,84,2.7,5,103,2019,4,2019-04
동작구,양식음식점,124,6.4,9,17,2019,4,2019-04
동작구,일식음식점,181,3.9,8,26,2019,4,2019-04
동작구,중식음식점,148,4.3,7,14,2019,4,2019-04
동작구,한식음식점,1666,3.5,64,187,2019,4,2019-04
영등포구,전자상거래업,1430,0.8,12,7,2019,4,2019-04
영등포구,화장품,930,3.0,30,62,2019,4,2019-04
영등포구,문구,202,1.4,3,19,2019,4,2019-04
영등포구,의약품,466,2.2,11,25,2019,4,2019-04
영등포구,편의점,42,4.8,26,503,2019,4,2019-04
영등포구,슈퍼마켓,724,3.3,24,13,2019,4,2019-04
영등포구,여관,237,5.9,14,0,2019,4,2019-04
영등포구,커피-음료,647,4.0,39,326,2019,4,2019-04
영등포구,치킨전문점,104,7.8,20,152,2019,4,2019-04
영등포구,패스트푸드점,102,2.6,6,128,2019,4,2019-04
영등포구,양식음식점,259,2.0,6,35,2019,4,2019-04
영등포구,일식음식점,263,3.5,11,47,2019,4,2019-04
영등포구,중식음식점,576,6.5,39,22,2019,4,2019-04
영등포구,한식음식점,2942,4.0,133,345,2019,4,2019-04
금천구,전자상거래업,1501,1.1,17,7,2019,4,2019-04
금천구,화장품,644,3.7,25,34,2019,4,2019-04
금천구,문구,151,0.0,0,14,2019,4,2019-04
금천구,의약품,232,1.2,3,9,2019,4,2019-04
금천구,편의점,16,4.0,12,281,2019,4,2019-04
금천구,슈퍼마켓,372,3.7,14,7,2019,4,2019-04
금천구,여관,82,1.2,1,0,2019,4,2019-04
금천구,커피-음료,247,4.4,18,166,2019,4,2019-04
금천구,치킨전문점,73,3.9,7,105,2019,4,2019-04
금천구,패스트푸드점,49,1.9,2,55,2019,4,2019-04
금천구,양식음식점,62,6.4,5,16,2019,4,2019-04
금천구,일식음식점,79,5.0,5,22,2019,4,2019-04
금천구,중식음식점,174,4.8,9,12,2019,4,2019-04
금천구,한식음식점,1503,3.2,55,208,2019,4,2019-04
구로구,전자상거래업,1263,0.9,11,5,2019,4,2019-04
구로구,화장품,713,5.5,42,48,2019,4,2019-04
구로구,문구,150,2.4,4,19,2019,4,2019-04
구로구,의약품,289,1.3,4,17,2019,4,2019-04
구로구,편의점,25,4.6,17,347,2019,4,2019-04
구로구,슈퍼마켓,570,4.0,23,11,2019,4,2019-04
구로구,여관,128,1.6,2,0,2019,4,2019-04
구로구,커피-음료,294,3.7,17,170,2019,4,2019-04
구로구,치킨전문점,98,3.5,9,162,2019,4,2019-04
구로구,패스트푸드점,75,4.3,7,87,2019,4,2019-04
구로구,양식음식점,102,9.1,11,19,2019,4,2019-04
구로구,일식음식점,133,2.6,4,22,2019,4,2019-04
구로구,중식음식점,349,7.2,26,14,2019,4,2019-04
구로구,한식음식점,1921,4.5,99,270,2019,4,2019-04
강서구,전자상거래업,1979,1.0,19,3,2019,4,2019-04
강서구,화장품,882,3.3,31,68,2019,4,2019-04
강서구,문구,211,1.3,3,21,2019,4,2019-04
강서구,의약품,375,1.5,6,30,2019,4,2019-04
강서구,편의점,37,5.3,31,553,2019,4,2019-04
강서구,슈퍼마켓,589,3.9,24,24,2019,4,2019-04
강서구,여관,167,3.0,5,0,2019,4,2019-04
강서구,커피-음료,536,4.8,38,248,2019,4,2019-04
강서구,치킨전문점,125,6.8,22,199,2019,4,2019-04
강서구,패스트푸드점,95,2.6,6,138,2019,4,2019-04
강서구,양식음식점,180,2.7,6,39,2019,4,2019-04
강서구,일식음식점,233,2.2,6,46,2019,4,2019-04
강서구,중식음식점,185,4.3,9,22,2019,4,2019-04
강서구,한식음식점,2515,4.9,141,380,2019,4,2019-04
양천구,전자상거래업,966,0.6,6,2,2019,4,2019-04
양천구,화장품,514,4.5,25,42,2019,4,2019-04
양천구,문구,124,1.5,2,13,2019,4,2019-04
양천구,의약품,243,0.8,2,20,2019,4,2019-04
양천구,편의점,26,4.2,14,305,2019,4,2019-04
양천구,슈퍼마켓,419,4.4,19,10,2019,4,2019-04
양천구,여관,25,16.0,4,0,2019,4,2019-04
양천구,커피-음료,304,4.3,19,135,2019,4,2019-04
양천구,치킨전문점,93,4.3,10,137,2019,4,2019-04
양천구,패스트푸드점,66,6.2,10,95,2019,4,2019-04
양천구,양식음식점,98,8.0,10,27,2019,4,2019-04
양천구,일식음식점,129,6.3,9,13,2019,4,2019-04
양천구,중식음식점,109,1.7,2,9,2019,4,2019-04
양천구,한식음식점,1494,4.3,72,186,2019,4,2019-04
마포구,전자상거래업,1923,0.6,12,7,2019,4,2019-04
마포구,화장품,871,2.7,26,89,2019,4,2019-04
마포구,문구,209,1.3,3,23,2019,4,2019-04
마포구,의약품,317,0.6,2,20,2019,4,2019-04
마포구,편의점,39,3.8,22,538,2019,4,2019-04
마포구,슈퍼마켓,519,5.1,27,14,2019,4,2019-04
마포구,여관,105,0.9,1,1,2019,4,2019-04
마포구,커피-음료,1246,5.0,77,285,2019,4,2019-04
마포구,치킨전문점,107,5.6,15,159,2019,4,2019-04
마포구,패스트푸드점,201,4.1,13,118,2019,4,2019-04
마포구,양식음식점,761,5.4,44,57,2019,4,2019-04
마포구,일식음식점,521,5.2,31,77,2019,4,2019-04
마포구,중식음식점,296,3.4,11,27,2019,4,2019-04
마포구,한식음식점,2972,3.3,110,328,2019,4,2019-04
서대문구,전자상거래업,944,1.0,9,3,2019,4,2019-04
서대문구,화장품,390,5.4,24,55,2019,4,2019-04
서대문구,문구,98,0.0,0,13,2019,4,2019-04
서대문구,의약품,206,0.5,1,10,2019,4,2019-04
서대문구,편의점,24,1.8,6,308,2019,4,2019-04
서대문구,슈퍼마켓,383,3.0,12,12,2019,4,2019-04
서대문구,여관,100,4.0,4,1,2019,4,2019-04
서대문구,커피-음료,344,3.8,20,177,2019,4,2019-04
서대문구,치킨전문점,87,4.2,9,125,2019,4,2019-04
서대문구,패스트푸드점,100,2.5,5,104,2019,4,2019-04
서대문구,양식음식점,215,3.7,9,28,2019,4,2019-04
서대문구,일식음식점,168,5.3,10,20,2019,4,2019-04
서대문구,중식음식점,167,2.8,5,10,2019,4,2019-04
서대문구,한식음식점,1625,3.4,62,174,2019,4,2019-04
은평구,전자상거래업,1062,0.3,3,4,2019,4,2019-04
은평구,화장품,552,5.5,33,53,2019,4,2019-04
은평구,문구,105,2.6,3,12,2019,4,2019-04
은평구,의약품,277,1.0,3,24,2019,4,2019-04
은평구,편의점,27,5.1,19,349,2019,4,2019-04
은평구,슈퍼마켓,449,4.8,22,9,2019,4,2019-04
은평구,여관,97,5.1,5,1,2019,4,2019-04
은평구,커피-음료,370,5.4,27,133,2019,4,2019-04
은평구,치킨전문점,104,5.1,13,153,2019,4,2019-04
은평구,패스트푸드점,102,4.3,8,84,2019,4,2019-04
은평구,양식음식점,109,5.8,7,11,2019,4,2019-04
은평구,일식음식점,135,5.8,9,19,2019,4,2019-04
은평구,중식음식점,138,2.7,4,10,2019,4,2019-04
은평구,한식음식점,1849,4.3,88,180,2019,4,2019-04
노원구,전자상거래업,1068,0.7,7,1,2019,4,2019-04
노원구,화장품,580,5.2,34,69,2019,4,2019-04
노원구,문구,107,0.8,1,16,2019,4,2019-04
노원구,의약품,291,0.6,2,18,2019,4,2019-04
노원구,편의점,18,4.8,17,337,2019,4,2019-04
노원구,슈퍼마켓,449,4.3,20,16,2019,4,2019-04
노원구,여관,34,0.0,0,0,2019,4,2019-04
노원구,커피-음료,396,6.0,34,170,2019,4,2019-04
노원구,치킨전문점,127,8.4,25,172,2019,4,2019-04
노원구,패스트푸드점,89,4.1,8,106,2019,4,2019-04
노원구,양식음식점,125,5.1,8,32,2019,4,2019-04
노원구,일식음식점,138,5.1,8,20,2019,4,2019-04
노원구,중식음식점,128,3.5,5,14,2019,4,2019-04
노원구,한식음식점,1772,3.6,73,230,2019,4,2019-04
도봉구,전자상거래업,765,0.5,4,1,2019,4,2019-04
도봉구,화장품,308,5.8,19,22,2019,4,2019-04
도봉구,문구,80,1.1,1,11,2019,4,2019-04
도봉구,의약품,152,1.8,3,15,2019,4,2019-04
도봉구,편의점,16,3.0,7,215,2019,4,2019-04
도봉구,슈퍼마켓,308,2.8,9,9,2019,4,2019-04
도봉구,여관,32,3.1,1,0,2019,4,2019-04
도봉구,커피-음료,239,4.2,13,69,2019,4,2019-04
도봉구,치킨전문점,98,5.2,11,114,2019,4,2019-04
도봉구,패스트푸드점,58,2.7,3,55,2019,4,2019-04
도봉구,양식음식점,84,3.2,3,10,2019,4,2019-04
도봉구,일식음식점,75,6.0,5,9,2019,4,2019-04
도봉구,중식음식점,83,2.3,2,3,2019,4,2019-04
도봉구,한식음식점,1322,3.6,52,110,2019,4,2019-04
강북구,전자상거래업,931,0.6,6,2,2019,4,2019-04
강북구,화장품,319,4.1,14,25,2019,4,2019-04
강북구,문구,73,1.3,1,5,2019,4,2019-04
강북구,의약품,206,0.5,1,14,2019,4,2019-04
강북구,편의점,17,4.3,12,260,2019,4,2019-04
강북구,슈퍼마켓,398,2.0,8,6,2019,4,2019-04
강북구,여관,207,1.9,4,1,2019,4,2019-04
강북구,커피-음료,286,4.3,16,84,2019,4,2019-04
강북구,치킨전문점,113,5.5,12,107,2019,4,2019-04
강북구,패스트푸드점,67,3.8,5,63,2019,4,2019-04
강북구,양식음식점,65,2.8,2,7,2019,4,2019-04
강북구,일식음식점,115,2.4,3,10,2019,4,2019-04
강북구,중식음식점,108,4.3,5,8,2019,4,2019-04
강북구,한식음식점,1764,4.2,81,147,2019,4,2019-04
성북구,전자상거래업,1230,0.8,10,2,2019,4,2019-04
성북구,화장품,460,4.7,24,53,2019,4,2019-04
성북구,문구,126,0.7,1,14,2019,4,2019-04
성북구,의약품,271,1.0,3,21,2019,4,2019-04
성북구,편의점,19,3.0,11,344,2019,4,2019-04
성북구,슈퍼마켓,471,4.5,22,15,2019,4,2019-04
성북구,여관,90,6.5,6,2,2019,4,2019-04
성북구,커피-음료,402,4.9,27,154,2019,4,2019-04
성북구,치킨전문점,90,4.5,11,156,2019,4,2019-04
성북구,패스트푸드점,98,2.6,5,97,2019,4,2019-04
성북구,양식음식점,183,4.9,10,23,2019,4,2019-04
성북구,일식음식점,147,8.4,14,19,2019,4,2019-04
성북구,중식음식점,157,4.7,8,13,2019,4,2019-04
성북구,한식음식점,1813,3.3,66,165,2019,4,2019-04
중랑구,전자상거래업,1077,0.6,6,2,2019,4,2019-04
중랑구,화장품,395,5.4,24,52,2019,4,2019-04
중랑구,문구,110,0.9,1,6,2019,4,2019-04
중랑구,의약품,255,1.9,5,10,2019,4,2019-04
중랑구,편의점,23,2.2,7,298,2019,4,2019-04
중랑구,슈퍼마켓,445,5.1,23,6,2019,4,2019-04
중랑구,여관,111,4.5,5,0,2019,4,2019-04
중랑구,커피-음료,300,6.2,24,90,2019,4,2019-04
중랑구,치킨전문점,99,3.4,8,135,2019,4,2019-04
중랑구,패스트푸드점,67,1.4,2,73,2019,4,2019-04
중랑구,양식음식점,82,4.3,4,10,2019,4,2019-04
중랑구,일식음식점,109,7.8,9,7,2019,4,2019-04
중랑구,중식음식점,87,5.3,5,8,2019,4,2019-04
중랑구,한식음식점,1969,4.5,95,157,2019,4,2019-04
